key,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
2163001,10507579,90,90,22,0,0,0,0,4507,81840,81340,81466,False,"Iq Rrax Tsoly","Bei meinen Streifzügen durch Yak T'el gelangte ich an einen Ort, der in mir sowohl großen Respekt für bewährte Traditionen als auch das leise Verlangen nach deren Neuerung erweckte.","Ein massiver Cenote, der den Nordosten von Yak T'el dominiert. Während des langen Krieges zwischen Xbr'aal und Mamool Ja wurden die Toten in seinen tiefen Wassern bestattet, was ihm seinen Namen einbrachte: „der blutrote Cenote“."
2163002,10507580,90,90,22,0,0,0,0,4507,81838,81338,81466,False,"Aschenfront von Xobr'it","Bei meinen Streifzügen durch Yak T'el gelangte ich an einen Ort, der in mir sowohl großen Respekt für bewährte Traditionen als auch das leise Verlangen nach deren Neuerung erweckte.","Über hunderte von Jahren hinweg trafen die Xbr'aal und die Mamool Ja hier in blutigen Kämpfen aufeinander, bis vom einst dichten Wald nichts mehr übrig war. Selbst jetzt findet sich weder Keim noch Spross in der verbrannten Erde. Lediglich alte Waffen wachsen aus dem Boden, als stumme Zeugen der Gewalt, die das Land hier mitansehen musste."
2163003,10507581,90,90,22,0,0,0,0,4507,81836,81336,81466,False,"Choliselvaas","Bei meinen Streifzügen durch Yak T'el gelangte ich an einen Ort, der in mir sowohl großen Respekt für bewährte Traditionen als auch das leise Verlangen nach deren Neuerung erweckte.","Diese Felsnadel ragt noch über die Wipfel Ja Tiikas hinaus. Geschichten zufolge ist sie ein Überbleibsel des Meteoriten, der den unteren Wald damals so deutlich vom oberen getrennt hat. Es heißt, dass die Mamool Ja den Fels als heilig sehen, während die Xbr'aal das Wäldchen auf ihm ehren."
2163004,10507583,90,90,22,0,0,0,0,4507,81839,81339,81466,False,"Herz von Ja Tiika","Bei meinen Streifzügen durch Yak T'el gelangte ich an einen Ort, der in mir sowohl großen Respekt für bewährte Traditionen als auch das leise Verlangen nach deren Neuerung erweckte.","Blaues Licht hüllt jeden Baum und jeden Cenote in ein mysteriöses Glimmen, das den Wald namens „Wald der Gefolgschaft“ erfüllt. Es ist die Heimat der Mamool Ja, in die durch die hohen Bäume und dichten Wipfel kaum ein einziger Sonnenstrahl zu dringen vermag."
2163005,10507585,90,90,22,0,0,0,0,4507,81837,81337,81466,False,"Baum des Lebenden Lichts","Bei meinen Streifzügen durch Yak T'el gelangte ich an einen Ort, der in mir sowohl großen Respekt für bewährte Traditionen als auch das leise Verlangen nach deren Neuerung erweckte.","Dieser gigantische Baum ist mit einem leuchtenden Meteoriten vereint, seine Wurzeln tief in den Cenote streckend. Dieser Stein soll das Herz des Meteoriten gewesen sein, der in Yak T'el einschlug und dessen Fragmente seither den ganzen unteren Wald zieren. Er soll der Grund für das Wachstum dieses Baumes, sowie aller anderen massiven Pflanzen sein."
2163006,10509664,90,90,22,0,0,0,0,4508,81801,81301,81469,False,"Hhusatahwi","Beim Durchstreifen der Weiten Shaaloanis gelangte ich an einen Ort, der in mir sowohl großen Respekt für bewährte Traditionen als auch das leise Verlangen nach deren Neuerung erweckte.","In der Nähe des Tors von Tuliyollal gelegen ist Hhusatahwi ein wichtiger Wegpunkt für die fortschreitende Modernisierung Shaaloanis und hat sich so binnen weniger Jahre von einigen schlichten Lagerhallen zu einem vollausgewachsenen Städtchen samt Vergnügungsmeile entwickelt."
2163007,10509665,90,90,22,0,0,0,0,4508,81805,81305,81469,False,"Mehwahhetsoan","Beim Durchstreifen der Weiten Shaaloanis gelangte ich an einen Ort, der in mir sowohl großen Respekt für bewährte Traditionen als auch das leise Verlangen nach deren Neuerung erweckte.","Diese Siedlung besteht aus einer Gruppe von Hhetsarro, die Rroneek als sogenannte Hhetso verehrt. Der Ortsname bedeutet in ihrer Zunge recht wörtlich „Land der grasenden Hhetso“. Somit verweilen die Hhetsarro das Jahr über nicht an ein und demselben Fleck, sondern ziehen zusammen mit den Rroneek umher, stets auf der Suche nach Weideland."
2163008,10509666,90,90,22,0,0,0,0,4508,81803,81303,81469,False,"Toari-See","Beim Durchstreifen der Weiten Shaaloanis gelangte ich an einen Ort, der in mir sowohl großen Respekt für bewährte Traditionen als auch das leise Verlangen nach deren Neuerung erweckte.","Genau wie das Wasser fließt auch das Leben und seine vielen Momente stets davon. Aus diesem Grund gaben die Hhetsarro dem Fluss, der sich durch Shaaloani erstreckt, den passenden Namen „Niikwerepi“<hex:021D0103>- „Geschwind fließende Momente“. Die beiden Seen, in denen seine Flussläufe münden, wurden wiederum nach dem Morgen und dem Abend benannt, wobei der Toari-See auf Ersteres anspielt."
2163009,10509667,90,90,22,0,0,0,0,4508,81802,81302,81469,False,"Pyaayehe'pya","Beim Durchstreifen der Weiten Shaaloanis gelangte ich an einen Ort, der in mir sowohl großen Respekt für bewährte Traditionen als auch das leise Verlangen nach deren Neuerung erweckte.","In der Zunge der Shetona bedeutet der Name dieser Klippen „viele Federn“<hex:021D0103>- eine Anspielung auf die Nistgebiete der Yeheheceyaa, Verwandte der Pteranodon, deren Rufe dort besonders während ihrer Paarungszeit häufig zu vernehmen sind."
2163010,10509668,90,90,22,0,0,0,0,4508,81804,81304,81469,False,"Loazensasaya","Beim Durchstreifen der Weiten Shaaloanis gelangte ich an einen Ort, der in mir sowohl großen Respekt für bewährte Traditionen als auch das leise Verlangen nach deren Neuerung erweckte.","„Der große Hügel, wo sich Erde und Wind unterhalten“. Die Vorfahren der Tonawawta sollen lokalen Sagen zufolge dort oben ihre Pfeifen geraucht und mit Wind und Erde kommuniziert haben. Aufgrund der schieren Höhe kann man dort ganz Shaaloani bis zu Zorgor der Weiten überblicken."
2163011,10509341,90,90,22,0,0,0,0,4503,81822,81322,81467,False,"Schlichtung","Bei der Erkundung Lösung Neuns gelangte ich an einen spektakulären Ort. Und die Technologien, die ich erblickte, übertrafen alles, was ich mir je über diese Stadt ausgemalt hatte.","Die zentrale Verwaltungsinstitution der Stadt bietet „Lösungen“ für all seine Bewohner. Ob der Austausch von Seelen an der Seelenbörse, All<hex:02160103>tags<hex:02160103>un<hex:02160103>ter<hex:02160103>stütz<hex:02160103>ungs<hex:02160103>pro<hex:02160103>gram<hex:02160103>me oder die Vermittlung von Arbeitsstellen<hex:021D0103>- hier wird jedem geholfen."
2163012,10509342,90,90,22,0,0,0,0,4503,81819,81319,81467,False,"Wohnsektor","Bei der Erkundung Lösung Neuns gelangte ich an einen spektakulären Ort. Und die Technologien, die ich erblickte, übertrafen alles, was ich mir je über diese Stadt ausgemalt hatte.","Das Wohngebiet der Stadt ist in sogenannte „Wohnradien“ mit jeweiliger Benummerung unterteilt. Diese gewaltigen Gebäude bestehen wiederum aus einem Empfang im Erdgeschoss und einer Vielzahl an Appartements in den darüber liegenden Etagen."
2163013,10509344,90,90,22,0,0,0,0,4503,81818,81318,81467,False,"Café Mosaik","Bei der Erkundung Lösung Neuns gelangte ich an einen spektakulären Ort. Und die Technologien, die ich erblickte, übertrafen alles, was ich mir je über diese Stadt ausgemalt hatte.","Dieser kleine Laden im Handelssektor erfreut nicht nur die Herzen aller Kaffeeliebhaber, er ist auch ein Ort, an dem die Bewohner Alexandrias zusammenkommen, um gemeinsam ein wenig Ruhe zu genießen. Der Name des Cafés entstammt der Idee, dass die Völker des Königreiches sich hier genau wie die Edelsteine, nach denen sie benannt sind, versammeln und ein lebendes Mosaik bilden."
2163014,10509345,90,90,22,0,0,0,0,4503,81821,81321,81467,False,"Wahrlee","Bei der Erkundung Lösung Neuns gelangte ich an einen spektakulären Ort. Und die Technologien, die ich erblickte, übertrafen alles, was ich mir je über diese Stadt ausgemalt hatte.","Dieses Ver<hex:02160103>gnü<hex:02160103>gungs<hex:02160103>viertel bietet Speis, Trank und Unterhaltung rund um die Uhr. Es heißt, nur jene, welche die Seitenstraße ihr Zuhause nennen, können hoffen, die Wahrheit über die Welt zu erfahren<hex:021D0103>- weshalb auch der Name „Wahrlee“ entstand. Wie ihr eigentlicher Name lautet, scheint inzwischen niemand mehr zu wissen."
2163015,10509346,90,90,22,0,0,0,0,4503,81820,81320,81467,False,"Nexus-Arkaden","Bei der Erkundung Lösung Neuns gelangte ich an einen spektakulären Ort. Und die Technologien, die ich erblickte, übertrafen alles, was ich mir je über diese Stadt ausgemalt hatte.","Ob Alltagsgegenstände oder Lebensmittel, selbst Fahrzeuge wie der sogenannte „Luftraser“ können in diesem Einkaufszentrum erworben werden. Bei der riesigen Verkaufsfläche ist es wenig verwunderlich, dass zu Stoßzeiten nicht in den Läden selbst, sondern am Vermisstenschalter am meisten los sein soll."
2163016,10509776,90,90,22,0,0,0,0,4509,81810,81310,81467,False,"Donnersteppe","Beim Durchstreifen des Ewigen Erbes gelangte ich an einen Ort, der mich in meinem Streben, fremde Welten zu bereisen, bestärkte, aber zugleich nachdenklich stimmte.","Die Steppe ist von ewig schallendem Donnergrollen erfüllt. Eine Tatsache, die sich die Bewohner Alexandrias zunutze gemacht haben, indem sie mithilfe von Blitzableitern Energie sammeln und an Wohngebiete weiterverteilen. Aufgrund der ständigen Blitzeinschläge bleiben Maschinensoldaten dem Gebiet fern, sodass wilde Bestien freie Hand haben. Vom Betreten wird daher abgeraten."
2163017,10509777,90,90,22,0,0,0,0,4509,81811,81311,81467,False,"Außenbezirke","Beim Durchstreifen des Ewigen Erbes gelangte ich an einen Ort, der mich in meinem Streben, fremde Welten zu bereisen, bestärkte, aber zugleich nachdenklich stimmte.","Nicht nur nutzt diese außerhalb des Immerfrieds gelegene Siedlung bestehende Gebäude und Einrichtungen aus dem ursprünglichen Yyasulani, auch seine Bevölkerung besteht zum größten Teil aus ehemaligen Bewohnern Turals. Zwar halten viele von ihnen noch an ihren traditionellen Werten und Arbeitsweisen fest, das heißt aber nicht, dass sie sich zu schade sind, Elektrob-Technologie dort einzusetzen, wo es nötig und sinnvoll erscheint."
2163018,10509779,90,90,22,0,0,0,0,4509,81807,81307,81467,False,"Immerfried","Beim Durchstreifen des Ewigen Erbes gelangte ich an einen Ort, der mich in meinem Streben, fremde Welten zu bereisen, bestärkte, aber zugleich nachdenklich stimmte.","Mit ihrer Welt am Rande des Abgrunds errichteten die Bewohner Alexandrias diesen gewaltigen Turm in der Hoffnung, er würde sie fortan für immer schützen. Seine zwölf Ebenen bestehen hauptsächlich aus Städten zur Behausung der Bevölkerung und allerhand Plantagen zur Versorgung dieser."
2163019,10509780,90,90,22,0,0,0,0,4509,81809,81309,81467,False,"Knisterklamm","Beim Durchstreifen des Ewigen Erbes gelangte ich an einen Ort, der mich in meinem Streben, fremde Welten zu bereisen, bestärkte, aber zugleich nachdenklich stimmte.","Einem re<hex:02160103>nom<hex:02160103>mier<hex:02160103>ten Historiker zufolge soll dieses gigantische Loch während der Stromschlachten durch die Verwendung einer verheerenden Waffe entstanden sein. Heutzutage ist es von höchst konzentriertem Blitz-Äther erfüllt und riesige Abbaumaschinerie fördert rund um die Uhr kostbares Elektrob aus seinen Tiefen hervor."
2163020,10509781,90,90,22,0,0,0,0,4509,81808,81308,81467,False,"Namensacker","Beim Durchstreifen des Ewigen Erbes gelangte ich an einen Ort, der mich in meinem Streben, fremde Welten zu bereisen, bestärkte, aber zugleich nachdenklich stimmte.","Dieser Friedhof ist ein Überbleibsel aus der Zeit vor der Verschmelzung Alexandrias mit Yyasulani. Mit der Verbreitung der Regulatoren geriet solch eine Erinnerungskultur jedoch immer mehr in Vergessenheit, sodass die Grabsteine zu einem Ort des Gedenkens an einen aus Sicht der heutigen Bewohner schwer zu verstehenden Brauch verkommen sind."
2163021,10509783,90,90,22,0,0,0,0,4509,81806,81306,81467,False,"Archa-Alexandria","Beim Durchstreifen des Ewigen Erbes gelangte ich an einen Ort, der mich in meinem Streben, fremde Welten zu bereisen, bestärkte, aber zugleich nachdenklich stimmte.","Dies ist eine der wenigen erhaltenen Ruinen des alten Königreichs, die einem das Stadtbild rund um Burg Alexandria vor Augen führt. Einst ein belebter Ort voller Läden und Geschäfte wurde er durch die Stromschlachten und die darauffolgende Katastrophe größtenteils verwüstet. Außerdem führte der anhaltende Verfall in manchen Teilen der Stadt zu Überschwemmungen, was sie nunmehr unbewohnbar macht."
2163022,10509804,90,90,22,0,0,0,0,4510,81812,81312,81468,False,"Meso-System","Bei der Erkundung der Lebenden Erinnerung gelangte ich an einen spektakulären Ort. Und die Lektionen über Leben, Tod, Familie und Liebe, die er mich lehrte, werden mich auf meinem Pfad für immer begleiten.","Nicht nur stellt dieser der Ewigen Königin geweihte Monolith das Zentrum der Lebenden Erinnerung dar, er beherbergt auch das Kernsystem, welches alle Aspekte des Lebens im Immerfried maßgeblich beeinflusst."
2163023,10509805,90,90,22,0,0,0,0,4510,81815,81315,81468,False,"Kanalstadt ","Bei der Erkundung der Lebenden Erinnerung gelangte ich an einen spektakulären Ort. Und die Lektionen über Leben, Tod, Familie und Liebe, die er mich lehrte, werden mich auf meinem Pfad für immer begleiten.","Als dem Element des Wassers nachempfundenes Areal ist diese von Kanälen durchzogene Stadt eine wahre Oase für jeden, den es nach ein wenig Entspannung und Ruhe dürstet. Neben einer Gondelfahrt für die Sinne kann man seine Zeit auch an den Tränen der Andacht oder im Daguerreo-Museum für Medizinische Geschichte verbringen."
2163024,10510306,90,90,22,0,0,0,0,4510,81816,81316,81468,False,"Gesterland","Bei der Erkundung der Lebenden Erinnerung gelangte ich an einen spektakulären Ort. Und die Lektionen über Leben, Tod, Familie und Liebe, die er mich lehrte, werden mich auf meinem Pfad für immer begleiten.","Als dem Element der Erde nachempfundenes Areal ist dieser Freizeitpark genau das Richtige für jeden, der auf spaßige Art und Weise über die Geschichte Alexandrias lernen will. Eine Runde auf dem Rad der Hoffnung oder mit einem Lufttaxi beschert atemberaubende Panoramen, und auch die nachgebaute Burg Proto-Alexandria lässt die Herzen junger Ritter und Ritterinnen höherschlagen."
2163025,10510307,90,90,22,0,0,0,0,4510,81817,81317,81468,False,"Windpfadgärten","Bei der Erkundung der Lebenden Erinnerung gelangte ich an einen spektakulären Ort. Und die Lektionen über Leben, Tod, Familie und Liebe, die er mich lehrte, werden mich auf meinem Pfad für immer begleiten.","Als dem Element des Windes nachempfundenes Areal beherbergt diese Ansammlung von Gärten allerlei seltene Tier- und Pflanzenarten, die es so nur zu Zeiten des alten Alexandrias gegeben hat und jeden noch so verwegenen Entdecker zum Staunen bringen sollten. Im hiesigen Cleyra-Naturkundemuseum können Lernbegeisterte sicherlich ebenfalls den ganzen Tag verbringen."
2163026,10510308,90,90,22,0,0,0,0,4510,81813,81313,81468,False,"Asylkan ","Bei der Erkundung der Lebenden Erinnerung gelangte ich an einen spektakulären Ort. Und die Lektionen über Leben, Tod, Familie und Liebe, die er mich lehrte, werden mich auf meinem Pfad für immer begleiten.","Als dem Element des Feuers nachempfundenes Areal beherbergt diese Vulkanlandschaft mit dem Opalborn nicht nur eine heiße Quelle in allen Farben des Regenbogens, Tierfreunde kommen im Wildgehege „Feuer & Flamme“ ebenfalls auf ihre Kosten. Wem die Hitze dann doch zu viel ist, kann sich bei einem kalten Eis etwas abkühlen."
2163027,10510309,90,90,22,0,0,0,0,4510,81814,81314,81468,False,"Stufen der Sprecherin","Bei der Erkundung der Lebenden Erinnerung gelangte ich an einen spektakulären Ort. Und die Lektionen über Leben, Tod, Familie und Liebe, die er mich lehrte, werden mich auf meinem Pfad für immer begleiten.","Die spiralförmigen Flure dieses Ortes können einem so manch ein interessantes Detail über das Volk der Milalla beibringen. Die vielen Masken an den Wänden sollen die Ehrfurcht, Hochachtung und Freude ausdrücken, die man im Angesicht der Sprecherin verspüren soll. Wo die Vorfahren der Milalla wohl herkamen ..."
