key,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110
1583,"Le Nichoir, phase 1","On doit déblayer tous ces gravats. Brisez les débris les plus volumineux, rassemblez tout ça dans une caisse et jetez son contenu au dépotoir.","Estimation de la progression des travaux en cours. Attention, seuls les récolteurs et les artisans seront récompensés pour leur con<hex:02160103>tri<hex:02160103>bu<hex:02160103>tion.","Contribution","","",0,7,16,8308295,1,255,0,1,0,0,60858,60994,0,720,0,846,0,847,2,0,False,False,0,0,False,False,False,0,35,0,65,0,0,0,0,0,0,0,0,0,0,8321893,8321894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63900,63901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1584,"Le Nichoir, phase 2","On doit déblayer tous ces gravats. Brisez les débris les plus volumineux, rassemblez tout ça dans une caisse et jetez son contenu au dépotoir.","Estimation de la progression des travaux en cours. Attention, seuls les récolteurs et les artisans seront récompensés pour leur con<hex:02160103>tri<hex:02160103>bu<hex:02160103>tion.","Contribution","","",0,7,16,8308295,1,255,0,1,0,0,60858,60994,0,720,0,846,0,847,2,0,False,False,0,0,False,False,False,0,35,0,65,0,0,0,0,0,0,0,0,0,0,8321902,8321903,8321904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63901,63900,63900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1585,"Le Nichoir, phase 3","On doit déblayer tous ces gravats. Brisez les débris les plus volumineux, rassemblez tout ça dans une caisse et jetez son contenu au dépotoir.","Estimation de la progression des travaux en cours. Attention, seuls les récolteurs et les artisans seront récompensés pour leur con<hex:02160103>tri<hex:02160103>bu<hex:02160103>tion.","Contribution","","",0,7,16,8308295,1,255,0,1,0,0,60858,60994,0,720,0,846,0,847,2,0,False,False,0,0,False,False,False,0,35,0,65,0,0,0,0,0,0,0,0,0,0,8321923,8321929,8321930,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63901,63900,63900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1586,"Le Nichoir, phase 4<hex:021D0103>: début des travaux","Les plus gros gravats ont été déblayés, mais le sol est jonché de débris plus fins maintenant. Prenez un balai et mettez-vous au boulot.","Estimation de la progression des travaux en cours. Attention, seuls les récolteurs et les artisans seront récompensés pour leur con<hex:02160103>tri<hex:02160103>bu<hex:02160103>tion.","Contribution","","",0,7,17,8308295,1,255,0,1,0,0,60858,60994,0,720,0,846,0,847,2,0,False,False,0,0,False,False,False,0,35,0,0,0,0,0,0,0,0,0,0,0,0,8321939,8321940,8321941,8321942,8321943,8321946,8321947,8321948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63902,63902,63902,63902,63902,63902,63902,63902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1587,"Le Nichoir, phase 4<hex:021D0103>: fin des travaux","Les fondations ont sacrément été esquintées alors on doit les retaper. Prenez des matériaux sur une pile, transformez-les sur un poste de travail et servez-vous-en sur les emplacements à restaurer.","Estimation de la progression des travaux en cours. Attention, seuls les récolteurs et les artisans seront récompensés pour leur con<hex:02160103>tri<hex:02160103>bu<hex:02160103>tion.","Contribution","","",0,7,15,8308295,1,255,0,1,0,0,60858,60994,0,720,0,846,0,847,2,0,False,False,0,0,False,False,False,0,35,0,0,0,0,2002984,2002986,0,0,0,0,0,0,8321950,8321951,8321952,8321964,8321966,8321967,8321974,8322000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60995,60996,60997,60995,60996,60997,60997,60997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1588,"Le Nichoir, phase 5<hex:021D0103>: début des travaux","On s'attaque à la con<hex:02160103>struc<hex:02160103>tion d'habitations dignes de ce nom. Prenez un matériau sur une pile, transformez-le sur un poste de travail et allez le poser sur un des postes d'assemblage.","Estimation de la progression des travaux en cours. Attention, seuls les récolteurs et les artisans seront récompensés pour leur con<hex:02160103>tri<hex:02160103>bu<hex:02160103>tion.","Contribution","","",0,7,15,8308295,1,255,0,1,0,0,60858,60994,0,720,0,846,0,847,2,0,False,False,0,0,False,False,False,0,35,0,0,0,0,2002956,2002962,0,0,0,0,0,0,8322001,8322002,8322004,8322005,8322006,8322013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60995,60996,60997,60995,60996,60997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1589,"Le Nichoir, phase 5<hex:021D0103>: fin des travaux","On s'attaque à la con<hex:02160103>struc<hex:02160103>tion d'habitations dignes de ce nom. Prenez un matériau sur une pile, transformez-le sur un poste de travail et allez le poser sur un des postes d'assemblage.","Estimation de la progression des travaux en cours. Attention, seuls les récolteurs et les artisans seront récompensés pour leur con<hex:02160103>tri<hex:02160103>bu<hex:02160103>tion.","Contribution","","",0,7,15,8308295,1,255,0,1,0,0,60858,60994,0,720,0,846,0,847,2,0,False,False,0,0,False,False,False,0,35,0,0,0,0,2002956,2002962,0,0,0,0,0,0,8322001,8322002,8322004,8322005,8322006,8322013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60995,60996,60997,60995,60996,60997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1590,"Le Nichoir, phase 6<hex:021D0103>: début des travaux","On s'attaque à la con<hex:02160103>struc<hex:02160103>tion d'habitations dignes de ce nom. Prenez un matériau sur une pile, transformez-le sur un poste de travail et allez le poser sur un des postes d'assemblage.","Estimation de la progression des travaux en cours. Attention, seuls les récolteurs et les artisans seront récompensés pour leur con<hex:02160103>tri<hex:02160103>bu<hex:02160103>tion.","Contribution","","",0,7,15,8308295,1,255,0,1,0,0,60858,60994,0,720,0,846,0,847,2,0,False,False,0,0,False,False,False,0,35,0,0,0,0,2002956,2002962,0,0,0,0,0,0,8322014,8322015,8322016,8322017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60995,60996,60997,60997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1591,"Le Nichoir, phase 6<hex:021D0103>: fin des travaux","On s'attaque à la con<hex:02160103>struc<hex:02160103>tion d'habitations dignes de ce nom. Prenez un matériau sur une pile, transformez-le sur un poste de travail et allez le poser sur un des postes d'assemblage.","Estimation de la progression des travaux en cours. Attention, seuls les récolteurs et les artisans seront récompensés pour leur con<hex:02160103>tri<hex:02160103>bu<hex:02160103>tion.","Contribution","","",0,7,15,8308295,1,255,0,1,0,0,60858,60994,0,720,0,846,0,847,2,0,False,False,0,0,False,False,False,0,35,0,0,0,0,2002956,2002962,0,0,0,0,0,0,8322014,8322015,8322016,8322017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60995,60996,60997,60997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1592,"Le Nichoir, phase 7<hex:021D0103>: début des travaux","On s'attaque à la con<hex:02160103>struc<hex:02160103>tion d'habitations dignes de ce nom. Prenez un matériau sur une pile, transformez-le sur un poste de travail et allez le poser sur un des postes d'assemblage.","Estimation de la progression des travaux en cours. Attention, seuls les récolteurs et les artisans seront récompensés pour leur con<hex:02160103>tri<hex:02160103>bu<hex:02160103>tion.","Contribution","","",0,7,15,8308295,1,255,0,1,0,0,60858,60994,0,720,0,846,0,847,2,0,False,False,0,0,False,False,False,0,35,0,0,0,0,2002956,2002962,0,0,0,0,0,0,8322022,8322023,8322024,8322025,8322026,8322027,8322028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60995,60996,60995,60996,60997,60997,60997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1593,"Le Nichoir, phase 7<hex:021D0103>: fin des travaux","On s'attaque à la con<hex:02160103>struc<hex:02160103>tion d'habitations dignes de ce nom. Prenez un matériau sur une pile, transformez-le sur un poste de travail et allez le poser sur un des postes d'assemblage.","Estimation de la progression des travaux en cours. Attention, seuls les récolteurs et les artisans seront récompensés pour leur con<hex:02160103>tri<hex:02160103>bu<hex:02160103>tion.","Contribution","","",0,7,15,8308295,1,255,0,1,0,0,60858,60994,0,720,0,846,0,847,2,0,False,False,0,0,False,False,False,0,35,0,0,0,0,2002956,2002962,0,0,0,0,0,0,8322022,8322023,8322024,8322025,8322026,8322027,8322028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60995,60996,60995,60996,60997,60997,60997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1594,"Poules parties","Les poules pondeuses élevées spé<hex:02160103>cia<hex:02160103>le<hex:02160103>ment pour la chasse aux Prœufs se sont échappées de leur cage<hex:021D0103>! Enfilez un costume de lapin(e), armez vos boules de glu et tâchez de les rattraper de gré ou de force<hex:021D0103>!","","","","",0,1,0,8312635,15,255,0,0,0,0,60728,60508,0,745,0,123,124,125,2,0,False,False,0,0,False,False,False,0,34,0,71,854232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1595,"La parade des léporidés","La parade de la chasse aux Prœufs a démarré<hex:021D0103>! Après avoir cliqué sur “Participer”, suivez le cortège de lapins et distribuez un maximum d'œufs colorés aux enfants de Gridania<hex:021D0103>!","","","","",0,3,0,8283027,15,255,0,0,0,0,60728,60508,0,745,8283117,123,124,125,2,0,False,False,0,5924,False,False,False,0,34,0,71,854233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1596,"Les danses de la mer","À l'aide des différents mouvements de la danse des flammes, enflammez le cœur des bombardos artificiels pour leur permettre de vaincre le requin géant avant qu'il ne ravage l'île de l'Éternel été.","","Puissance du bombardo","","",0,1,18,8402347,30,35,0,16,0,0,60722,60502,0,108,0,123,124,125,2,0,False,False,2269,6239,False,False,False,0,34,0,71,854273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1597,"Les yeux de l'ennemi","Vous avez repéré un groupe d'éclaireurs affilié à la cohorte des incantateurs. Interceptez-les avant qu'ils n'atteignent l'avant-poste de la résistance.","","","","",2,1,19,8371396,80,80,0,0,0,0,63914,60801,0,787,0,916,917,918,3,69477,False,False,0,0,False,False,False,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1598,"Les araignées de fer","La cohorte d'infanterie mécanisée a envoyé plusieurs armes magitek autonomes en recon<hex:02160103>nais<hex:02160103>san<hex:02160103>ce. Détruisez-les jusqu'à la dernière.","","","","",2,1,19,8371349,80,80,0,0,0,0,63914,60801,0,787,0,916,917,918,3,69477,False,False,0,0,False,False,False,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1599,"Museler le Chien","Xeven et ses camarades sont aux prises avec l'unité de Hernais pyr Longus dit “le chien fidèle”, chef du service de ren<hex:02160103>sei<hex:02160103>gne<hex:02160103>ments de la cohorte bestiale. Aidez le résistant à triompher de son adversaire."," ","","","",2,1,19,8371397,80,80,0,0,0,0,63915,60802,0,787,0,916,917,918,3,69477,False,False,0,0,False,False,False,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1600,"Pas de quartier","Une patrouille de mages impériaux a eu la bonne idée de faire une halte au beau milieu du champ de bataille. Faites-leur regretter cette décision.","","","","",2,1,19,8371431,80,80,0,0,0,0,63914,60801,0,787,0,916,917,918,3,69477,False,False,0,0,False,False,False,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1601,"Machines aux trousses","Bajsaljen et plusieurs résistants sont pris en chasse par des soldats impériaux aux commandes de puissantes armes magitek. Volez à leur secours.","","","","",2,1,19,8371432,80,80,0,0,0,0,63914,60801,0,787,0,916,917,918,3,69477,False,False,0,0,False,False,False,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1602,"Des racines et des crocs","L'agitation guerrière qui règne sur le Front sud de Bozja a rendu la flore locale agressive, au point qu'elle menace désormais l'avancée des résistants. Tranchez un maximum de balsamines fleuries.","","","","",2,1,19,8371434,80,80,0,0,0,0,63914,60801,0,787,0,916,917,918,3,69477,False,False,0,0,False,False,False,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1603,"Ménagerie guerrière","Affilié à la cohorte bestiale, Daguza oen Seeq dit “le butor” commande une horde de monstres plus belliqueux les uns que les autres. Débarrassez-vous-en.","","","","",2,1,19,8371435,80,80,0,0,0,0,63914,60801,0,787,0,916,917,918,3,69477,False,False,0,0,False,False,False,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1604,"Belles plantes","La centurio impériale Clarricie quo Priscus, surnommée “l'élégance incarnée”, a lâché contre les résistants une multitude de spirulines dressées pour tuer. Repoussez ces végétaux aussi mignons que pugnaces.","","","","",2,1,19,8371395,80,80,0,0,0,0,63914,60801,0,787,0,916,917,918,3,69477,False,False,0,0,False,False,False,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1605,"Que des numéros dix","La cohorte d'infanterie mécanisée a transformé un automate antique en véritable machine de guerre. Venez à bout de cet ennemi géant.","","","","",2,1,19,8371436,80,80,0,0,0,0,63915,60802,0,787,0,916,917,918,3,69477,False,False,0,0,False,False,False,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1606,"Miséricorde impériale","Votre route a croisé celle d'un détachement impérial de mages dont fait partie Dyunbu pyr Potitus, aussi appelée “la miséricordieuse”. Affrontez-la ainsi que ses camarades.","","","","",2,1,19,8371438,80,80,0,0,0,0,63914,60801,0,787,0,916,917,918,3,69477,False,False,0,0,False,False,False,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1607,"Le retour du chien fidèle","Hernais pyr Longus n'a pas dit son dernier mot<hex:021D0103>: le voici de retour accompagné, entre autres, d'une manticore assoiffée de sang. Infligez-lui une nouvelle correction.","","","","",2,1,19,8402954,80,80,0,0,0,0,63914,60801,0,787,0,916,917,918,3,69481,False,False,0,0,False,False,False,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1608,"Quand les chocobos voient rouge","Daguza le butor pointe à nouveau le bout de son groin, accompagné d'une harde de chocobos prête à faire pleuvoir les choco-comètes sur la résistance. Volez-leur dans les plumes.","","","","",2,1,19,8371394,80,80,0,0,0,0,63914,60801,0,787,0,916,917,918,3,69481,False,False,0,0,False,False,False,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1609,"La licorne des plaines","Révulsée par les mauvais traitements infligés à un animal de laboratoire, une invocatrice du nom de Llofii a déserté les rangs de la 4e légion, emportant avec elle le spécimen en question. Protégez-la contre ses poursuivants.","","Llofii l'immaculée","","",2,4,19,8371393,80,80,0,8,0,0,63917,60804,0,787,0,916,917,918,3,69481,False,False,0,0,False,False,False,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1610,"La bataille de l'innovation","La cohorte d'infanterie mécanisée utilise le Front sud de Bozja comme terrain d'essai de ses derniers prototypes d'arme magitek. Détruisez ces modèles expérimentaux, et livrez un maximum de leurs composants à la résistance.","Livrez des pièces d'arme magitek à l'officier de la résistance.","Pièces d'arme magitek livrées","","",2,2,19,8402961,80,80,2003043,1,0,0,63916,60803,0,787,0,916,917,918,3,69481,False,False,0,0,False,False,False,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1611,"Couper les vivres","Les troupes de ra<hex:02160103>vi<hex:02160103>tail<hex:02160103>le<hex:02160103>ment de la cohorte d'infanterie mécanisée tentent d'établir un dépôt de matériel au cœur du champ de bataille. Tuez leur projet dans l'œuf.","","Caisses de matériel de l'Empire détruites","","",2,1,19,8371447,80,80,0,0,0,0,63914,60801,0,787,0,916,917,918,3,69481,False,False,0,0,False,False,False,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1612,"Force ouvrière","Une arme que la résistance pensait avoir détruite a été restaurée par le pouvoir de la technologie magitek, sous une forme encore plus terrifiante. Venez à bout du redoutable ouvrier magitek.","","","","",2,1,19,8371448,80,80,0,0,0,0,63915,60802,0,787,0,916,917,918,3,69481,False,False,0,0,False,False,False,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1613,"Idéaux irréconciliables","Dyunbu la miséricordieuse et d'autres soldats ont été aperçus en train de prendre position dans les ruines de l'ancienne Bozja. Joignez-vous à Isolde, et prenez les Impériaux par surprise.","","","","",2,1,19,8402962,80,80,0,0,0,0,63914,60801,0,787,0,916,917,918,3,69481,False,False,0,0,False,False,False,0,34,0,0,854968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1614,"Les dévoreurs d'âmes","Alléchées par le parfum d'âmes fraîchement trépassées, des créatures du néant nécrophages ont envahi le champ de bataille. Repoussez ces êtres sordides.","","","","",2,1,19,8371450,80,80,0,0,0,0,63914,60801,0,787,0,916,917,918,3,69481,False,False,0,0,False,False,False,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1615,"Résister ou mourir","Encerclé par des Impériaux en surnombre, un groupe de résistants tente une ultime percée. Protégez-les au mieux de vos capacités.","","Résistants bozjiens restants","","",2,4,19,8371451,80,80,0,8,0,0,63917,60804,0,787,0,916,917,918,3,69481,False,False,0,0,False,False,False,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1616,"Duel brûlant","La ténacité des résistants a convaincu Sartauvoir quo Soranus, le plus puissant des pyromanciens de la 4e légion, de venir remettre les pendules à l'heure. Éteignez la flamme du centurio.","","","","",2,1,19,8371452,80,80,0,0,0,0,63915,60802,0,154,0,916,917,918,3,69481,False,False,0,0,False,False,False,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1617,"De toutes les couleurs","Un groupe de résistants affronte Clarricie l'élégance incarnée et ses bêtes sauvages. Aidez vos alliés en terrassant l'oiseau arc-en-ciel, un volatile aussi voyant que puissant qui se trouve être l'animal fétiche de la centurio.","","","","",2,1,19,8372099,80,80,0,0,0,0,63915,60802,0,787,0,916,917,918,3,69484,False,False,0,0,False,False,False,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
